name	path	version	workload	weight	category	tag
748.flightdm_r-c3104-172B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-c3104-172B.champsim2.zst	2	748.flightdm_r	0.280423	c3104	"[specrate, specfp]"
748.flightdm_r-c3104-40B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-c3104-40B.champsim2.zst	2	748.flightdm_r	0.365079	c3104	"[specrate, specfp]"
748.flightdm_r-weather_balloon2-39B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-weather_balloon2-39B.champsim2.zst	2	748.flightdm_r	0.209524	weather_balloon2	"[specrate, specfp]"
748.flightdm_r-weather_balloon2-4B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-weather_balloon2-4B.champsim2.zst	2	748.flightdm_r	0.428571	weather_balloon2	"[specrate, specfp]"
748.flightdm_r-weather_balloon2-71B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-weather_balloon2-71B.champsim2.zst	2	748.flightdm_r	0.057143	weather_balloon2	"[specrate, specfp]"
748.flightdm_r-weather_balloon2-89B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-weather_balloon2-89B.champsim2.zst	2	748.flightdm_r	0.304762	weather_balloon2	"[specrate, specfp]"
748.flightdm_r-x153-152B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-x153-152B.champsim2.zst	2	748.flightdm_r	0.439153	x153	"[specrate, specfp]"
748.flightdm_r-x153-176B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-x153-176B.champsim2.zst	2	748.flightdm_r	0.153439	x153	"[specrate, specfp]"
748.flightdm_r-x153-24B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-x153-24B.champsim2.zst	2	748.flightdm_r	0.195767	x153	"[specrate, specfp]"
748.flightdm_r-x153-61B	/home/rahbera/tracezoo/champsim/version2/spec26/748.flightdm_r-x153-61B.champsim2.zst	2	748.flightdm_r	0.206349	x153	"[specrate, specfp]"
749.fotonik3d_r-default-128B	/home/rahbera/tracezoo/champsim/version2/spec26/749.fotonik3d_r-default-128B.champsim2.zst	2	749.fotonik3d_r	0.136986	default	"[specrate, specfp]"
749.fotonik3d_r-default-130B	/home/rahbera/tracezoo/champsim/version2/spec26/749.fotonik3d_r-default-130B.champsim2.zst	2	749.fotonik3d_r	0.17656	default	"[specrate, specfp]"
749.fotonik3d_r-default-45B	/home/rahbera/tracezoo/champsim/version2/spec26/749.fotonik3d_r-default-45B.champsim2.zst	2	749.fotonik3d_r	0.188737	default	"[specrate, specfp]"
749.fotonik3d_r-default-599B	/home/rahbera/tracezoo/champsim/version2/spec26/749.fotonik3d_r-default-599B.champsim2.zst	2	749.fotonik3d_r	0.252664	default	"[specrate, specfp]"
749.fotonik3d_r-default-651B	/home/rahbera/tracezoo/champsim/version2/spec26/749.fotonik3d_r-default-651B.champsim2.zst	2	749.fotonik3d_r	0.245053	default	"[specrate, specfp]"
750.sealcrypto_r-ecuador_galapagos-1207B	/home/rahbera/tracezoo/champsim/version2/spec26/750.sealcrypto_r-ecuador_galapagos-1207B.champsim2.zst	2	750.sealcrypto_r	0.546581	ecuador_galapagos	"[specrate, specint]"
750.sealcrypto_r-ecuador_galapagos-811B	/home/rahbera/tracezoo/champsim/version2/spec26/750.sealcrypto_r-ecuador_galapagos-811B.champsim2.zst	2	750.sealcrypto_r	0.443423	ecuador_galapagos	"[specrate, specint]"
753.ns3_r-dctcp_example-10B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-dctcp_example-10B.champsim2.zst	2	753.ns3_r	0.14978	dctcp_example	"[specrate, specint]"
753.ns3_r-dctcp_example-151B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-dctcp_example-151B.champsim2.zst	2	753.ns3_r	0.497797	dctcp_example	"[specrate, specint]"
753.ns3_r-dctcp_example-78B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-dctcp_example-78B.champsim2.zst	2	753.ns3_r	0.259912	dctcp_example	"[specrate, specint]"
753.ns3_r-lena_radio_link_failure-19B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-lena_radio_link_failure-19B.champsim2.zst	2	753.ns3_r	0.234043	lena_radio_link_failure	"[specrate, specint]"
753.ns3_r-lena_radio_link_failure-25B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-lena_radio_link_failure-25B.champsim2.zst	2	753.ns3_r	0.106383	lena_radio_link_failure	"[specrate, specint]"
753.ns3_r-lena_radio_link_failure-29B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-lena_radio_link_failure-29B.champsim2.zst	2	753.ns3_r	0.404255	lena_radio_link_failure	"[specrate, specint]"
753.ns3_r-lena_radio_link_failure-8B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-lena_radio_link_failure-8B.champsim2.zst	2	753.ns3_r	0.255319	lena_radio_link_failure	"[specrate, specint]"
753.ns3_r-mobile_scenario-164B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-mobile_scenario-164B.champsim2.zst	2	753.ns3_r	0.271318	mobile_scenario	"[specrate, specint]"
753.ns3_r-mobile_scenario-19B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-mobile_scenario-19B.champsim2.zst	2	753.ns3_r	0.170543	mobile_scenario	"[specrate, specint]"
753.ns3_r-mobile_scenario-220B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-mobile_scenario-220B.champsim2.zst	2	753.ns3_r	0.27907	mobile_scenario	"[specrate, specint]"
753.ns3_r-mobile_scenario-254B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-mobile_scenario-254B.champsim2.zst	2	753.ns3_r	0.058139	mobile_scenario	"[specrate, specint]"
753.ns3_r-mobile_scenario-58B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-mobile_scenario-58B.champsim2.zst	2	753.ns3_r	0.22093	mobile_scenario	"[specrate, specint]"
753.ns3_r-tcp_pacing-109B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-tcp_pacing-109B.champsim2.zst	2	753.ns3_r	0.245098	tcp_pacing	"[specrate, specint]"
753.ns3_r-tcp_pacing-195B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-tcp_pacing-195B.champsim2.zst	2	753.ns3_r	0.406863	tcp_pacing	"[specrate, specint]"
753.ns3_r-tcp_pacing-19B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-tcp_pacing-19B.champsim2.zst	2	753.ns3_r	0.088235	tcp_pacing	"[specrate, specint]"
753.ns3_r-tcp_pacing-82B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-tcp_pacing-82B.champsim2.zst	2	753.ns3_r	0.259804	tcp_pacing	"[specrate, specint]"
753.ns3_r-wifi_eht_network-114B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_eht_network-114B.champsim2.zst	2	753.ns3_r	0.080808	wifi_eht_network	"[specrate, specint]"
753.ns3_r-wifi_eht_network-36B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_eht_network-36B.champsim2.zst	2	753.ns3_r	0.176768	wifi_eht_network	"[specrate, specint]"
753.ns3_r-wifi_eht_network-42B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_eht_network-42B.champsim2.zst	2	753.ns3_r	0.247475	wifi_eht_network	"[specrate, specint]"
753.ns3_r-wifi_eht_network-59B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_eht_network-59B.champsim2.zst	2	753.ns3_r	0.267677	wifi_eht_network	"[specrate, specint]"
753.ns3_r-wifi_eht_network-95B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_eht_network-95B.champsim2.zst	2	753.ns3_r	0.227273	wifi_eht_network	"[specrate, specint]"
753.ns3_r-wifi_mixed_network-279B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_mixed_network-279B.champsim2.zst	2	753.ns3_r	0.339223	wifi_mixed_network	"[specrate, specint]"
753.ns3_r-wifi_mixed_network-60B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_mixed_network-60B.champsim2.zst	2	753.ns3_r	0.44523	wifi_mixed_network	"[specrate, specint]"
753.ns3_r-wifi_mixed_network-99B	/home/rahbera/tracezoo/champsim/version2/spec26/753.ns3_r-wifi_mixed_network-99B.champsim2.zst	2	753.ns3_r	0.215548	wifi_mixed_network	"[specrate, specint]"
765.roms_r-benchmark2-200B	/home/rahbera/tracezoo/champsim/version2/spec26/765.roms_r-benchmark2-200B.champsim2.zst	2	765.roms_r	0.285604	benchmark2	"[specrate, specfp]"
765.roms_r-benchmark2-430B	/home/rahbera/tracezoo/champsim/version2/spec26/765.roms_r-benchmark2-430B.champsim2.zst	2	765.roms_r	0.096228	benchmark2	"[specrate, specfp]"
765.roms_r-benchmark2-871B	/home/rahbera/tracezoo/champsim/version2/spec26/765.roms_r-benchmark2-871B.champsim2.zst	2	765.roms_r	0.214011	benchmark2	"[specrate, specfp]"
765.roms_r-benchmark2-900B	/home/rahbera/tracezoo/champsim/version2/spec26/765.roms_r-benchmark2-900B.champsim2.zst	2	765.roms_r	0.269438	benchmark2	"[specrate, specfp]"
765.roms_r-benchmark2-985B	/home/rahbera/tracezoo/champsim/version2/spec26/765.roms_r-benchmark2-985B.champsim2.zst	2	765.roms_r	0.134719	benchmark2	"[specrate, specfp]"
800.pot3d_s-pot3d_n1-1067B	/home/rahbera/tracezoo/champsim/version2/spec26/800.pot3d_s-pot3d_n1-1067B.champsim2.zst	2	800.pot3d_s	0.188541	pot3d_n1	"[specspeed, specfp]"
800.pot3d_s-pot3d_n1-1519B	/home/rahbera/tracezoo/champsim/version2/spec26/800.pot3d_s-pot3d_n1-1519B.champsim2.zst	2	800.pot3d_s	0.324117	pot3d_n1	"[specspeed, specfp]"
800.pot3d_s-pot3d_n1-2026B	/home/rahbera/tracezoo/champsim/version2/spec26/800.pot3d_s-pot3d_n1-2026B.champsim2.zst	2	800.pot3d_s	0.197202	pot3d_n1	"[specspeed, specfp]"
800.pot3d_s-pot3d_n1-2544B	/home/rahbera/tracezoo/champsim/version2/spec26/800.pot3d_s-pot3d_n1-2544B.champsim2.zst	2	800.pot3d_s	0.29014	pot3d_n1	"[specspeed, specfp]"
801.xz_s-cld_2700-17B	/home/rahbera/tracezoo/champsim/version2/spec26/801.xz_s-cld_2700-17B.champsim2.zst	2	801.xz_s	0.358879	cld_2700	"[specspeed, specint]"
801.xz_s-cld_2700-199B	/home/rahbera/tracezoo/champsim/version2/spec26/801.xz_s-cld_2700-199B.champsim2.zst	2	801.xz_s	0.108411	cld_2700	"[specspeed, specint]"
801.xz_s-cld_2700-414B	/home/rahbera/tracezoo/champsim/version2/spec26/801.xz_s-cld_2700-414B.champsim2.zst	2	801.xz_s	0.237383	cld_2700	"[specspeed, specint]"
801.xz_s-cld_2700-49B	/home/rahbera/tracezoo/champsim/version2/spec26/801.xz_s-cld_2700-49B.champsim2.zst	2	801.xz_s	0.280374	cld_2700	"[specspeed, specint]"
803.sph_exa_s-n210_s24_w7-14363B	/home/rahbera/tracezoo/champsim/version2/spec26/803.sph_exa_s-n210_s24_w7-14363B.champsim2.zst	2	803.sph_exa_s	0.424361	n210_s24_w7	"[specspeed, specfp]"
803.sph_exa_s-n210_s24_w7-21296B	/home/rahbera/tracezoo/champsim/version2/spec26/803.sph_exa_s-n210_s24_w7-21296B.champsim2.zst	2	803.sph_exa_s	0.091462	n210_s24_w7	"[specspeed, specfp]"
803.sph_exa_s-n210_s24_w7-29848B	/home/rahbera/tracezoo/champsim/version2/spec26/803.sph_exa_s-n210_s24_w7-29848B.champsim2.zst	2	803.sph_exa_s	0.275689	n210_s24_w7	"[specspeed, specfp]"
803.sph_exa_s-n210_s24_w7-30720B	/home/rahbera/tracezoo/champsim/version2/spec26/803.sph_exa_s-n210_s24_w7-30720B.champsim2.zst	2	803.sph_exa_s	0.180839	n210_s24_w7	"[specspeed, specfp]"
809.cactus_s-shifted_gauge_wave-1690B	/home/rahbera/tracezoo/champsim/version2/spec26/809.cactus_s-shifted_gauge_wave-1690B.champsim2.zst	2	809.cactus_s	0.472211	shifted_gauge_wave	"[specspeed, specfp]"
809.cactus_s-shifted_gauge_wave-202B	/home/rahbera/tracezoo/champsim/version2/spec26/809.cactus_s-shifted_gauge_wave-202B.champsim2.zst	2	809.cactus_s	0.395919	shifted_gauge_wave	"[specspeed, specfp]"
809.cactus_s-shifted_gauge_wave-6972B	/home/rahbera/tracezoo/champsim/version2/spec26/809.cactus_s-shifted_gauge_wave-6972B.champsim2.zst	2	809.cactus_s	0.072934	shifted_gauge_wave	"[specspeed, specfp]"
811.tealeaf_s-default-15369B	/home/rahbera/tracezoo/champsim/version2/spec26/811.tealeaf_s-default-15369B.champsim2.zst	2	811.tealeaf_s	0.172861	default	"[specspeed, specfp]"
811.tealeaf_s-default-16461B	/home/rahbera/tracezoo/champsim/version2/spec26/811.tealeaf_s-default-16461B.champsim2.zst	2	811.tealeaf_s	0.181828	default	"[specspeed, specfp]"
811.tealeaf_s-default-33315B	/home/rahbera/tracezoo/champsim/version2/spec26/811.tealeaf_s-default-33315B.champsim2.zst	2	811.tealeaf_s	0.180474	default	"[specspeed, specfp]"
811.tealeaf_s-default-34631B	/home/rahbera/tracezoo/champsim/version2/spec26/811.tealeaf_s-default-34631B.champsim2.zst	2	811.tealeaf_s	0.153194	default	"[specspeed, specfp]"
811.tealeaf_s-default-35333B	/home/rahbera/tracezoo/champsim/version2/spec26/811.tealeaf_s-default-35333B.champsim2.zst	2	811.tealeaf_s	0.311643	default	"[specspeed, specfp]"
816.nab_s-1am0_iter500-12318B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-1am0_iter500-12318B.champsim2.zst	2	816.nab_s	0.226521	1am0_iter500	"[specspeed, specfp]"
816.nab_s-1am0_iter500-1518B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-1am0_iter500-1518B.champsim2.zst	2	816.nab_s	0.139304	1am0_iter500	"[specspeed, specfp]"
816.nab_s-1am0_iter500-16746B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-1am0_iter500-16746B.champsim2.zst	2	816.nab_s	0.151949	1am0_iter500	"[specspeed, specfp]"
816.nab_s-1am0_iter500-8107B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-1am0_iter500-8107B.champsim2.zst	2	816.nab_s	0.171628	1am0_iter500	"[specspeed, specfp]"
816.nab_s-1am0_iter500-9561B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-1am0_iter500-9561B.champsim2.zst	2	816.nab_s	0.310597	1am0_iter500	"[specspeed, specfp]"
816.nab_s-3j1n_iter220-14047B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-3j1n_iter220-14047B.champsim2.zst	2	816.nab_s	0.233004	3j1n_iter220	"[specspeed, specfp]"
816.nab_s-3j1n_iter220-23897B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-3j1n_iter220-23897B.champsim2.zst	2	816.nab_s	0.150074	3j1n_iter220	"[specspeed, specfp]"
816.nab_s-3j1n_iter220-24728B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-3j1n_iter220-24728B.champsim2.zst	2	816.nab_s	0.170618	3j1n_iter220	"[specspeed, specfp]"
816.nab_s-3j1n_iter220-24963B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-3j1n_iter220-24963B.champsim2.zst	2	816.nab_s	0.222312	3j1n_iter220	"[specspeed, specfp]"
816.nab_s-3j1n_iter220-31643B	/home/rahbera/tracezoo/champsim/version2/spec26/816.nab_s-3j1n_iter220-31643B.champsim2.zst	2	816.nab_s	0.223992	3j1n_iter220	"[specspeed, specfp]"
817.flac_s-compiler_puzzles_lvl6-161B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl6-161B.champsim2.zst	2	817.flac_s	0.43871	compiler_puzzles_lvl6	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl6-391B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl6-391B.champsim2.zst	2	817.flac_s	0.148387	compiler_puzzles_lvl6	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl6-49B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl6-49B.champsim2.zst	2	817.flac_s	0.329032	compiler_puzzles_lvl6	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl7-189B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl7-189B.champsim2.zst	2	817.flac_s	0.227753	compiler_puzzles_lvl7	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl7-216B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl7-216B.champsim2.zst	2	817.flac_s	0.060332	compiler_puzzles_lvl7	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl7-279B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl7-279B.champsim2.zst	2	817.flac_s	0.666667	compiler_puzzles_lvl7	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl8-1200B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl8-1200B.champsim2.zst	2	817.flac_s	0.130422	compiler_puzzles_lvl8	"[specspeed, specint]"
817.flac_s-compiler_puzzles_lvl8-2280B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-compiler_puzzles_lvl8-2280B.champsim2.zst	2	817.flac_s	0.810037	compiler_puzzles_lvl8	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl6-198B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl6-198B.champsim2.zst	2	817.flac_s	0.187	designing_motherboard_lvl6	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl6-637B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl6-637B.champsim2.zst	2	817.flac_s	0.062	designing_motherboard_lvl6	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl6-823B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl6-823B.champsim2.zst	2	817.flac_s	0.347	designing_motherboard_lvl6	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl6-957B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl6-957B.champsim2.zst	2	817.flac_s	0.404	designing_motherboard_lvl6	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl7-122B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl7-122B.champsim2.zst	2	817.flac_s	0.14157	designing_motherboard_lvl7	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl7-408B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl7-408B.champsim2.zst	2	817.flac_s	0.315315	designing_motherboard_lvl7	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl7-452B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl7-452B.champsim2.zst	2	817.flac_s	0.279279	designing_motherboard_lvl7	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl7-456B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl7-456B.champsim2.zst	2	817.flac_s	0.263835	designing_motherboard_lvl7	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl8-1550B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl8-1550B.champsim2.zst	2	817.flac_s	0.591697	designing_motherboard_lvl8	"[specspeed, specint]"
817.flac_s-designing_motherboard_lvl8-512B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-designing_motherboard_lvl8-512B.champsim2.zst	2	817.flac_s	0.408005	designing_motherboard_lvl8	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl6-241B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl6-241B.champsim2.zst	2	817.flac_s	0.338747	git_etiquette_lvl6	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl6-298B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl6-298B.champsim2.zst	2	817.flac_s	0.278422	git_etiquette_lvl6	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl6-329B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl6-329B.champsim2.zst	2	817.flac_s	0.357309	git_etiquette_lvl6	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl7-305B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl7-305B.champsim2.zst	2	817.flac_s	0.236364	git_etiquette_lvl7	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl7-597B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl7-597B.champsim2.zst	2	817.flac_s	0.293182	git_etiquette_lvl7	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl7-628B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl7-628B.champsim2.zst	2	817.flac_s	0.449242	git_etiquette_lvl7	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl8-351B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl8-351B.champsim2.zst	2	817.flac_s	0.16573	git_etiquette_lvl8	"[specspeed, specint]"
817.flac_s-git_etiquette_lvl8-49B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-git_etiquette_lvl8-49B.champsim2.zst	2	817.flac_s	0.833146	git_etiquette_lvl8	"[specspeed, specint]"
817.flac_s-learning_lvl6-204B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl6-204B.champsim2.zst	2	817.flac_s	0.116522	learning_lvl6	"[specspeed, specint]"
817.flac_s-learning_lvl6-467B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl6-467B.champsim2.zst	2	817.flac_s	0.410435	learning_lvl6	"[specspeed, specint]"
817.flac_s-learning_lvl6-548B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl6-548B.champsim2.zst	2	817.flac_s	0.438261	learning_lvl6	"[specspeed, specint]"
817.flac_s-learning_lvl7-132B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl7-132B.champsim2.zst	2	817.flac_s	0.403206	learning_lvl7	"[specspeed, specint]"
817.flac_s-learning_lvl7-1542B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl7-1542B.champsim2.zst	2	817.flac_s	0.477189	learning_lvl7	"[specspeed, specint]"
817.flac_s-learning_lvl7-329B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl7-329B.champsim2.zst	2	817.flac_s	0.067201	learning_lvl7	"[specspeed, specint]"
817.flac_s-learning_lvl8-1442B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-learning_lvl8-1442B.champsim2.zst	2	817.flac_s	0.925435	learning_lvl8	"[specspeed, specint]"
817.flac_s-working_for_team_lvl6-125B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl6-125B.champsim2.zst	2	817.flac_s	0.297368	working_for_team_lvl6	"[specspeed, specint]"
817.flac_s-working_for_team_lvl6-162B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl6-162B.champsim2.zst	2	817.flac_s	0.134211	working_for_team_lvl6	"[specspeed, specint]"
817.flac_s-working_for_team_lvl6-303B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl6-303B.champsim2.zst	2	817.flac_s	0.478947	working_for_team_lvl6	"[specspeed, specint]"
817.flac_s-working_for_team_lvl6-371B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl6-371B.champsim2.zst	2	817.flac_s	0.055263	working_for_team_lvl6	"[specspeed, specint]"
817.flac_s-working_for_team_lvl7-100B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl7-100B.champsim2.zst	2	817.flac_s	0.258459	working_for_team_lvl7	"[specspeed, specint]"
817.flac_s-working_for_team_lvl7-141B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl7-141B.champsim2.zst	2	817.flac_s	0.62406	working_for_team_lvl7	"[specspeed, specint]"
817.flac_s-working_for_team_lvl7-37B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl7-37B.champsim2.zst	2	817.flac_s	0.091165	working_for_team_lvl7	"[specspeed, specint]"
817.flac_s-working_for_team_lvl8-200B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl8-200B.champsim2.zst	2	817.flac_s	0.148973	working_for_team_lvl8	"[specspeed, specint]"
817.flac_s-working_for_team_lvl8-809B	/home/rahbera/tracezoo/champsim/version2/spec26/817.flac_s-working_for_team_lvl8-809B.champsim2.zst	2	817.flac_s	0.794988	working_for_team_lvl8	"[specspeed, specint]"
820.cloverleaf_s-default-11714B	/home/rahbera/tracezoo/champsim/version2/spec26/820.cloverleaf_s-default-11714B.champsim2.zst	2	820.cloverleaf_s	0.171602	default	"[specspeed, specfp]"
820.cloverleaf_s-default-11785B	/home/rahbera/tracezoo/champsim/version2/spec26/820.cloverleaf_s-default-11785B.champsim2.zst	2	820.cloverleaf_s	0.553926	default	"[specspeed, specfp]"
820.cloverleaf_s-default-12184B	/home/rahbera/tracezoo/champsim/version2/spec26/820.cloverleaf_s-default-12184B.champsim2.zst	2	820.cloverleaf_s	0.087806	default	"[specspeed, specfp]"
820.cloverleaf_s-default-2345B	/home/rahbera/tracezoo/champsim/version2/spec26/820.cloverleaf_s-default-2345B.champsim2.zst	2	820.cloverleaf_s	0.088779	default	"[specspeed, specfp]"
820.cloverleaf_s-default-6594B	/home/rahbera/tracezoo/champsim/version2/spec26/820.cloverleaf_s-default-6594B.champsim2.zst	2	820.cloverleaf_s	0.097887	default	"[specspeed, specfp]"
821.gcc_s-huf_decompress_0004-15B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0004-15B.champsim2.zst	2	821.gcc_s	0.2	huf_decompress_0004	"[specspeed, specint]"
821.gcc_s-huf_decompress_0004-40B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0004-40B.champsim2.zst	2	821.gcc_s	0.383333	huf_decompress_0004	"[specspeed, specint]"
821.gcc_s-huf_decompress_0004-44B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0004-44B.champsim2.zst	2	821.gcc_s	0.183333	huf_decompress_0004	"[specspeed, specint]"
821.gcc_s-huf_decompress_0004-8B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0004-8B.champsim2.zst	2	821.gcc_s	0.233333	huf_decompress_0004	"[specspeed, specint]"
821.gcc_s-huf_decompress_0011-12B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0011-12B.champsim2.zst	2	821.gcc_s	0.209677	huf_decompress_0011	"[specspeed, specint]"
